SK-A-2026,http://hdl.handle.net/10934/RM0001.COLLECT.5700,"Mehmet, de vizir kâhyasi",schilderij,"Vanmour, Jean Baptiste",1727,https://lh3.googleusercontent.com/v7DapLO0ow0QtwXU6msliUZvwoAtyhsflx1BdBT2qWPSXZ_mQY9FXmwlCKf_4u0uFAqulT-DbQ5kaOi77MNR6SwbZHQ=s0
SK-A-2027,http://hdl.handle.net/10934/RM0001.COLLECT.5644,Een soldaat van de Janitsaren,schilderij,"Vanmour, Jean Baptiste",1700,https://lh3.googleusercontent.com/5FguWiy7aAC1YyCtn3MHI7VZGxuCMhDcaqKUg1UN9SeQGjYy5EKU6TAdJoy3oGFMtSu47HOue4qxv89u6Q-94BHuXP8=s0
SK-A-2028,http://hdl.handle.net/10934/RM0001.COLLECT.5692,"De Seliktar Aghassi, opperwapendrager van de sultan",schilderij,"Vanmour, Jean Baptiste",1700,https://lh3.googleusercontent.com/aMS29dBy2E3T-KUGimfJTfGmugWiu_tsfeLiogmIs9oVQBaP2pI8k4Lr8OAqEivnrG1LvX4xE7gPLPaTT0YqoAiLLOIp=s0
SK-A-2029,http://hdl.handle.net/10934/RM0001.COLLECT.5687,"Een Tchavouch, een boodschapper van de sultan",schilderij,"Vanmour, Jean Baptiste",1700,https://lh3.googleusercontent.com/QPSEZxvqgmvFEQ-UOVQ1jmm7bqIZZ6f6kJE5dehq85K64yQJYajfrkC35FersP4QKVa459ycfwG2_gZJocpVeiLpjTw=s0
SK-A-203,http://hdl.handle.net/10934/RM0001.COLLECT.4797,Familiegroep met een zwarte man,schilderij,"Duyster, Willem Cornelisz.",1631,https://lh5.ggpht.com/BI844EhSOgshb7wBoJN9G77MvQOlfTzl1Emn15oEJCBYBAOyWYUuJfXPl5cyS3aUnChwop-uG9Xay8PYfqDwtSqXIUA=s0
SK-A-2030,http://hdl.handle.net/10934/RM0001.COLLECT.5667,Derwisj,schilderij,"Vanmour, Jean Baptiste",1700,https://lh3.googleusercontent.com/F6K87mgKTc3rwDdor7Nty_bDLWqXHAYYUF_VmGC8hdR-OIpVWjDTIICpykpXhP4ehjBSSqfy7mz7Si9NcYCrJyXy3po=s0
SK-A-2031,http://hdl.handle.net/10934/RM0001.COLLECT.5686,De Tchavouch Bachi,schilderij,"Vanmour, Jean Baptiste",1700,https://lh3.googleusercontent.com/PWVH2rc9iWeZYI3D_Tbe_4aRBT_RMy357H3xfpmOAB4B5P7pnlYvB-Sulv_PIl7rfSBS36OREppXSJ6BEbSKLFVxqQ=s0
SK-A-2032,http://hdl.handle.net/10934/RM0001.COLLECT.5643,"Tchoadar, dienaar van de ambassadeur",schilderij,"Vanmour, Jean Baptiste",1700,https://lh3.googleusercontent.com/VyDox_9JUsAJO4FjaNcQwOm4_b9ppCjOYjyG7Z_Op8kNQAJqGUST2J3QZ3ivKMna_4n2h3_hgSNJUYZFi8QFJv6wvB4=s0
SK-A-2033,http://hdl.handle.net/10934/RM0001.COLLECT.5658,Man van het eiland Patmos,schilderij,"Vanmour, Jean Baptiste",1700,https://lh3.googleusercontent.com/YhTdMs7Jc8QqH3nYN8dfd5NfIZfPXsFvp6HeJZwnT4Ha0o_4Gg1VuBQO2Zvax23MhP6Pd4vAtgeu0uAHb--0cpTvqIJo=s0
SK-A-2034,http://hdl.handle.net/10934/RM0001.COLLECT.5660,Vrouw van het eiland Patmos,schilderij,"Vanmour, Jean Baptiste",1700,https://lh3.googleusercontent.com/TWwZgrn-HyRcz_ggYbPCVY9LMFbpSxoOQFAXHr-jO80tb2fftV_RhgxrRQu2_kZxvw1jWkbP-V8F9kjKDaGhZkBXu8o=s0
SK-A-2035,http://hdl.handle.net/10934/RM0001.COLLECT.5659,Man van het eiland Tinos,schilderij,"Vanmour, Jean Baptiste",1700,https://lh3.googleusercontent.com/_NPM6FDwKN1TG6i71N9TY-yUoY-G6imOVN12PliG9FJES3mUzdpDBNkPtmQSpy8j87haJ_L5xEKcVWHNhytnwRg0zWu6=s0
SK-A-2036,http://hdl.handle.net/10934/RM0001.COLLECT.5669,Vrouw van het eiland Tinos,schilderij,"Vanmour, Jean Baptiste",1700,https://lh3.googleusercontent.com/CiMxm3kRzCjeT5c4jcDIj4vVn5YtMMA0hdSRzy8uW1-cZYUbZazt_tIbVkNzxFoIYGgF1TPgEpkcQKq49hRMlUrmX2k=s0
SK-A-2037,http://hdl.handle.net/10934/RM0001.COLLECT.5664,Man van het eiland Mykonos,schilderij,"Vanmour, Jean Baptiste",1700,https://lh3.googleusercontent.com/CZZMdmmDfh8E-pQLCc1v0YsM1Ij5-5H39DBhzAhNtlasFVqMZfvbbucECVZ1ZlquyivfExrAG3AsHyd8VJzWbmA_m7M5=s0
SK-A-2038,http://hdl.handle.net/10934/RM0001.COLLECT.5665,Vrouw van het eiland Mykonos,schilderij,"Vanmour, Jean Baptiste",1700,https://lh3.googleusercontent.com/7A6x7WikFMIeqEO-eUR1-I4bVsx_wT-GEfZLvLphcGBY3rClzx2e29zPsbt-krl54kN9T9DH12WS-cVAfgtqjtIyNw=s0
SK-A-2039,http://hdl.handle.net/10934/RM0001.COLLECT.5668,Man van het eiland Serifos,schilderij,"Vanmour, Jean Baptiste",1700,https://lh3.googleusercontent.com/6CT7-frpql3HmGeBHQZz35wez_FkDcfKf5zzbSkTKP1ab-zyj43o_lbCSL2CEiz4qdEIkyMhv5QO6JavbC3EWPm8Cg=s0
SK-A-2040,http://hdl.handle.net/10934/RM0001.COLLECT.5683,Albanese herder,schilderij,"Vanmour, Jean Baptiste",1700,https://lh3.googleusercontent.com/rAkFbz4_ITmhlgv2m9yruMBaejkqxx0LF5lOgR1YDIy-dpSyzIT855u0CtAtKoTUYO8Gc_Wq-wzPMlllQorJjsDoNtQ=s0
SK-A-2041,http://hdl.handle.net/10934/RM0001.COLLECT.5662,Turkse vrouw,schilderij,"Vanmour, Jean Baptiste",1720,https://lh3.googleusercontent.com/mmIlVqMpv6ZjoPWJ9n_e_OhaZVUFxFtISDD_IDbejfuTlmUO_5yHLwlec_KOoRXpOrdLvqzEYjmuD9qpFTgsq_6ZLic=s0
SK-A-2042,http://hdl.handle.net/10934/RM0001.COLLECT.5679,Turkse vrouw voor haar borduurraam,schilderij,"Vanmour, Jean Baptiste",1720,https://lh3.googleusercontent.com/Mx1ARenRdrye_wA0jjFr63qYlCLyjdJFExPlbjERjDf7UHHm8OTi3AXUO9AOxYMbBuu7Bon1_BmkwJSkcftvSmjuPPI=s0
SK-A-2043,http://hdl.handle.net/10934/RM0001.COLLECT.5673,Griekse geestelijke,schilderij,"Vanmour, Jean Baptiste",1700,https://lh3.googleusercontent.com/qWTA5mjn4EpZsdrvfg3VMkISaBzgJA6U80j9L-uRayJlg-3_kaf0hHA3W1azNwnawmN6Btk2W_Ow-FBxaMSHGZJ6Y8QE=s0
SK-A-2044,http://hdl.handle.net/10934/RM0001.COLLECT.5674,Joodse geldwisselaar,schilderij,"Vanmour, Jean Baptiste",1700,https://lh3.googleusercontent.com/xvl-b-cPkVrMWi5BckA4jkuMpa5g9Z_o4ujRA8isJkoZyYwFl0mX422eznHhgpCnWOG3DFPbYeawvGVoIpkGZ4ONBbM=s0
SK-A-2045,http://hdl.handle.net/10934/RM0001.COLLECT.5680,Albanees soldaat,schilderij,"Vanmour, Jean Baptiste",1700,https://lh3.googleusercontent.com/PEAXTF28hXjnqF5NMRa-A5OH5t5UoMgQFXu781YBKzKoK1AXPGKCS6sL_fDaqn3bRxo_JAf6nrlbkBlUxN_zgpUuNBlS=s0
SK-A-2046,http://hdl.handle.net/10934/RM0001.COLLECT.5656,Een Albanese zeeman,schilderij,"Vanmour, Jean Baptiste",1700,https://lh3.googleusercontent.com/yHoLyojejrjPCa4EojgtU7TwGrennrGNXbF7ONDauS5ZQTzCtpryeb9VrrFS6Hsh6lYPB7C_GYz1d4hhumP3Z1K8D6ye=s0
SK-A-2047,http://hdl.handle.net/10934/RM0001.COLLECT.5671,Man van het eiland Kythnos (Thermia),schilderij,"Vanmour, Jean Baptiste",1700,https://lh3.googleusercontent.com/BzbVSpBf--L3Cwe4ps8Q8Iv_yHEW9jcpAeMM7lLzxFAzNvYlWTKiVow2jvbny8GdvSpTYz1BQaaRCiknezS14KRR6sc=s0
SK-A-2048,http://hdl.handle.net/10934/RM0001.COLLECT.5657,Vrouw van het eiland Kythnos (Thermia),schilderij,"Vanmour, Jean Baptiste",1700,https://lh3.googleusercontent.com/da2xlAzgr0HGxBSkmBHfY1LgJBiym1yvIs7EmEl_jJVBPxfoPzEH9CRlo1knkcb8a-yO7eKHS6X6TlhB5WDPwPWrwm0_=s0
SK-A-2049,http://hdl.handle.net/10934/RM0001.COLLECT.5675,Man van de Albanese kust,schilderij,"Vanmour, Jean Baptiste",1700,https://lh3.googleusercontent.com/CCmGqd2Pw6vgyEgNGck_s7Te7mnbJNAlEF9rb1gnMQJwcnHt9HBfsuSyh8eW_Pq4unao5mY847FrSf3WUwG9eMDTxw=s0
SK-A-205,http://hdl.handle.net/10934/RM0001.COLLECT.8293,"Michel le Blon (1587-1657). Agent van koningin Christina van Zweden, goudsmid en graveur",schilderij,"Dyck, Anthony van",1630,https://lh3.ggpht.com/JiFH3qEmJ2nNwvPJH1cT3vwI_Lq4CV7pCsxMZNERYvsqkzLx_JUQIRbp5I1ZxtNIMFi401Y46GoNyi8pNxsAU9aXF5E=s0
SK-A-2050,http://hdl.handle.net/10934/RM0001.COLLECT.5676,Vrouw van de Albanese kust,schilderij,"Vanmour, Jean Baptiste",1700,https://lh3.googleusercontent.com/YPYZj2_6GkKZvQie1aoNiVJp7jL4UOu_8fOj8GuA-Tc2W_XYMKh0mc78rjWSdRivfuGWOaG_zuJJBUd9n7HXCV4HKA=s0
SK-A-2051,http://hdl.handle.net/10934/RM0001.COLLECT.5682,Bulgaar van de kust,schilderij,"Vanmour, Jean Baptiste",1700,https://lh3.googleusercontent.com/nKruwKvuj36zbao8knz1TCAwEbLE4VME5cGsqsW-rEtQ7_NTUKZ5z92Lpbnwi-obRx_as3Q9wLJZVoICA0uPCIh_GQ=s0
SK-A-2052,http://hdl.handle.net/10934/RM0001.COLLECT.5670,Bulgaarse vrouw,schilderij,"Vanmour, Jean Baptiste",1700,https://lh3.googleusercontent.com/EyVuADPcwQGUySjBykzj3g9h7WDSLr7F6erW9UawApLTZvVAN1tQqIjVNEu_Ui0IZqZhiAMCNZJMh4zi7tXxi7HMEnI=s0
SK-A-2053,http://hdl.handle.net/10934/RM0001.COLLECT.5636,Gezicht op de Dardanellen,schilderij,"Steen, Antoine van der",1770,https://lh3.googleusercontent.com/m7C5GBk37k4YN3_pbfHo6gJmNCVN4eQ0o2tDUWl374s1g2s1naZdwYSD_FCLqVvZqUZ9L1y2oeRzXbyCs-hAhfr7ZJ0=s0
SK-A-2054,http://hdl.handle.net/10934/RM0001.COLLECT.5635,"Gezicht op de Bosporus, genomen ter hoogte van Beykoz naar het noordwesten, met op de achtergrond het aquaduct van Justinianus",schilderij,"Steen, Antoine van der",1770,https://lh3.googleusercontent.com/uEoTskphBL7b7wHzsHI1NKNOcnWX3CfI-Dxj6rwfrHZy6ea9V8b09ZCw9Pj8VOIbaFXWERWALjOFE4tiBrpOW7FCksYS=s0
SK-A-2056,http://hdl.handle.net/10934/RM0001.COLLECT.5694,Gezicht op Constantinopel en het Serail vanuit de Zweedse ambassade te Pera,schilderij,"Steen, Antoine van der",1770,https://lh3.googleusercontent.com/tJHEzFxtvCwfmASnplbPLFIPfO7M34aKmitUQfDDAJlAJ8-gM8pmiiLy8Ydxs1QfnVuDJN3OLdTw809ojuaReKKX_X9t=s0
SK-A-2058,http://hdl.handle.net/10934/RM0001.COLLECT.8297,Stilleven met vruchten en groenten met op de achtergrond Christus en de Emmaüsgangers,schilderij,"Schooten, Floris van",1630,https://lh3.googleusercontent.com/YmO0p5lg29Z-VKatQ9xeUq79oLwL7kyapp2nTLRskSf7jAS7kBK_JeXHSxSUFSbQir_LJZTXzSM32VsaEcA6nHX9Pxcv=s0
SK-A-2059,http://hdl.handle.net/10934/RM0001.COLLECT.5782,Zelfportret,schilderij,"Andriessen, Jurriaan",1800,https://lh3.ggpht.com/UWj0tXfABBK3HeOxMRCFcIYMf4PlSfQM65Qan-1XVLPpm7sZrTVHpVNj2Iba8-qDWSiaJS-lhRuobNSuND9cqXUTO4tk=s0
SK-A-206,http://hdl.handle.net/10934/RM0001.COLLECT.12065,Rivierlandschap,schilderij,"Koninck, Philips",1676,https://lh3.googleusercontent.com/SeYlOt86VKluXx38QHYI682Que4Yt7QGIDFWAAI687Ucpyf6PW1rPV_CSZWLZaFQwkgFUXHBw0OLWpOAyPC9mAXnMu8=s0
SK-A-2060,http://hdl.handle.net/10934/RM0001.COLLECT.7603,Aernout van Citters (1633-96). Ambassadeur van de Verenigde Nederlanden te Londen,schilderij,"Kneller, Gottfried",1700,https://lh3.googleusercontent.com/usMjB3DvSZyA4tpEhX5Sl5am1Gomxj55Y52LXPz2_xWKTTEH0hkXks6cQQpti6CLNsn4aQtbgA8H7oNoglXnJ3QGWVjI=s0
SK-A-2061,http://hdl.handle.net/10934/RM0001.COLLECT.5396,Josina Parduyn (1642-1718). Tweede echtgenote van Aernout van Citters,schilderij,"Schalcken, Godfried",1705,https://lh6.ggpht.com/wSXhyMD71vdby3G5PnDelD_NQQSPktA6e8Slum2RFVVEmLViEbonyOl0LFZMs2zh42n3COmq1RJB1dbhkwykmIAGiFzF=s0
SK-A-2062,http://hdl.handle.net/10934/RM0001.COLLECT.7604,Aernout van Citters (1661-1718). Zoon van Aernout van Citters en Christina de Brauw,schilderij,"Dubois, Simon",1690,https://lh4.ggpht.com/CdVo4q7Vw6VGp8gyzCAPJpsZz4N-4FmAin5i93dh-bKYQB6T5LSCNj6gkpRMymI24ThECjq2tF3anHp7PETos8_o3g=s0
SK-A-2063,http://hdl.handle.net/10934/RM0001.COLLECT.7605,Anna van Citters (1664-94). Dochter van Aernout van Citters en Josina Parduyn,schilderij,"Dubois, Simon",1690,https://lh5.ggpht.com/ED-VEdV7FEGZG3xNnej8F5yq7udA96uQtQUgxATXcnzzU-FCqO9CSpeP_wVnV6geBkF5wK3y1l--t52QSotVC4eRVWE=s0
SK-A-2064,http://hdl.handle.net/10934/RM0001.COLLECT.7606,Emerantia van Citters (1666-94). Zuster van Anna van Citters,schilderij,"Dubois, Simon",1693,https://lh6.ggpht.com/mpPj3NVoqf_tOOkxqSqwbZyFCGbuE4loNOOqad_smdWUvLChK1ISIgSWE_JATrNN00aFyJbjFps_9RB2IZlqsOqFREo=s0
SK-A-2065,http://hdl.handle.net/10934/RM0001.COLLECT.7607,Josina Clara van Citters (1671-1753). Zuster van Anna van Citters,schilderij,"Dubois, Simon",1693,https://lh5.ggpht.com/Q3DL098YixrwX8MoJk9XWfpw5MOl1IZD3KriaAKqOvmBOWZGHOMSLfUkLYw3EWm1r2lQT-BjhweYBzq6DcRVSFHpXVc=s0
SK-A-2066,http://hdl.handle.net/10934/RM0001.COLLECT.7608,Johanna van Citters (1672-1740). Zuster van Anna van Citters,schilderij,"Dubois, Simon",1693,https://lh5.ggpht.com/XFx56_pcqF98Y4gs_X6VaJoKIJH8HTytG1Cw6nG0PXlqpuNaIiHVNUyiQKBQSLLFHFGbB_CXBElRgIGFUdoXDOwT=s0
SK-A-2067,http://hdl.handle.net/10934/RM0001.COLLECT.9100,Portret van Caecilia van Beresteyn (1589-1661),schilderij,"Mierevelt, Michiel Jansz van",1640,https://lh3.ggpht.com/Mi7zo5D0jmjNUnZFNkGmPo3pghgXik79W5gByAsW9k_WuulbfX866fZmVWtCuW5dH7O_jD3acmb-2sZbZOaggCO5gg=s0
SK-A-2068,http://hdl.handle.net/10934/RM0001.COLLECT.9071,Portret van Pieter Boudaen Courten (1591-1668),schilderij,"Mesdach, Salomon",1619,https://lh4.ggpht.com/fT7dDfQmDVvqSxFOQkAo5Lxp2XrZ3t-MPSX7onFAZDgJXEoEaLFFjj3D6XpxnUQrhiIJeltO4IIKrptyBAO6WuOwQg=s0
SK-A-2069,http://hdl.handle.net/10934/RM0001.COLLECT.9074,Portret van Catharina Fourmenois (1598-1665),schilderij,"Mesdach, Salomon",1619,https://lh3.ggpht.com/7bNTzwL04-AgVDJz_60XBL87usfpUFruiCXisWKxFDGXktcLxUfdTBamEp0z_c6HvaaxVllqNJygWvlzLcuRRlq1iJpT=s0
SK-A-207,http://hdl.handle.net/10934/RM0001.COLLECT.12064,De ingang van het bos,schilderij,"Koninck, Philips",1650,https://lh3.googleusercontent.com/zyAhye5FqcohSjHc0Opm65lHtjmvPkMAzMWSj0TgKQqIAxm3LZMt3ABoa5Rqn8SfeBdUgdg7_2xAQmcuM3eh2TQuQ2U=s0
SK-A-2070,http://hdl.handle.net/10934/RM0001.COLLECT.8474,Catharina Fourmenois (1598-1665),schilderij,"Geldorp, Gortzius",1604,https://lh3.ggpht.com/2tt0vNvFp1bkSoZM5y0I9pHXTHniDeLABjBGbw-N2B06F5rRTUvPJr6FCCf01BnndDLHBnL_ZuChM6xfxiU1sxlAKpBg=s0
SK-A-2071,http://hdl.handle.net/10934/RM0001.COLLECT.8476,Een zuster (geb. 1600) van Catharina Fourmenois,schilderij,"Geldorp, Gortzius",1606,https://lh6.ggpht.com/sQEsvyLkjHF9JtMOzJ_0MA35w-PpXy10m_5CBbIgZGFMfhdRdqUTWj7rNXXASE5qF0E8-bJzc1LzVPUCJdXOA7DtewzD=s0
SK-A-2072,http://hdl.handle.net/10934/RM0001.COLLECT.8475,Hortensia del Prado (gest 1627). Echtgenote van Jean Fourmenois,schilderij,"Geldorp, Gortzius",1596,https://lh3.ggpht.com/zdDJ_ZJpcYzvX89thlNs-r6160dtvANERf1WOPAykYDFPRp5qNkxGptvONSsuNCoL7fzsiDuSJiXqW9JohFfJefINQ=s0
SK-A-2073,http://hdl.handle.net/10934/RM0001.COLLECT.9075,Portret van Margarita Courten (1564-1640),schilderij,"Mesdach, Salomon",1625,https://lh4.ggpht.com/8cvn6m3iM490D0Dtqj6kIM4u-rUQopsgGpEBjBNo5wbc91FOzYY-jnJHcJUk6GybyDmOHZQdqHBf6O3ccWQ_O_kN9po=s0
SK-A-2074,http://hdl.handle.net/10934/RM0001.COLLECT.4770,Portret van Ridder Pieter Courten (1581-1630),schilderij,"Mesdach, Salomon",1630,https://lh4.ggpht.com/aLL-Gx0Nu3CW3wSmIM7RcnLTWQnHo1ljUIofR2ibFxdEfE1sGgdxURHqXMNLm4K4ZN4KHfG5hmxQA-eHnxbsKcloiGg=s0
SK-A-2078,http://hdl.handle.net/10934/RM0001.COLLECT.7610,"Maria Magdalena Stavenisse (1700-83). Echtgenote van Jacob de Witte van Elkerzee, raad van Zierikzee",schilderij,"Troost, Cornelis",1726,https://lh4.ggpht.com/Jk9jjHyrweP5AdyTsp9-qVP3K_Zwpn74WIN13Jt5HYvbqtIdtPJVswS9zKDe04GLThPF_6Qbndj45z_4QQFmLOlnXQ=s0
SK-A-2081,http://hdl.handle.net/10934/RM0001.COLLECT.8481,Hortensia del Prado (gest 1627),schilderij,"Geldorp, Gortzius",1599,https://lh3.ggpht.com/J8_tvNQVnYJvS5-ObJCxI7zyY30O8_usiwSRoAxcDzINuVyOT3pidtF9lCMTq-MXUYI2z1UzHPDzGZhJi36caPQMtzY=s0
SK-A-2083,http://hdl.handle.net/10934/RM0001.COLLECT.5461,Stilleven met vruchten,schilderij,"Simons, Michiel (II)",1648,https://lh3.googleusercontent.com/nJ54QOo3i0iSp-HKiNIVbidEYduCjBpADjfY0eBLgHJtN8j_vQQ0VkCuS9vwLbG4mfzjWkeiilIn_EeJw-TgLh9ySg=s0
SK-A-2084,http://hdl.handle.net/10934/RM0001.COLLECT.5586,Zelfportret,schilderij,"Tischbein, Johann Friedrich August",1782,https://lh3.googleusercontent.com/oUY92Oo2D3ZiVrDVUi7A62ZkBbfB3veGBIAKr1vFs9UPNtLkRgtW09Mh79v8TY1WeXDG0IsoojW0OoKBtx8wIzz_sQ=s0
SK-A-2086,http://hdl.handle.net/10934/RM0001.COLLECT.7613,Rotsachtige kust,schilderij,"Vlieger, Simon de",1630,https://lh3.googleusercontent.com/Jiv4AwFrJbypLz62-_gsWCgRBgtlG9V-LpcQi8Ae6QN5fBmJ0urFT0dkQF973f_wrXNyRCNh6zxYUqcf2j02-gJVoA=s0
SK-A-2087,http://hdl.handle.net/10934/RM0001.COLLECT.7614,Stilleven met woudduif en kruithoorn,schilderij,"Brugghen, Guillaume Anne van der",1874,https://lh6.ggpht.com/wDLGnLFc4_q-7LL1n80zWbfErsZvxuWoRwp6LKJiNBrHcfdKgD1cufeh3XWDLUVPtGmkZaCa-CnfqQMnWYz0LbqZFEI=s0
SK-A-2088,http://hdl.handle.net/10934/RM0001.COLLECT.8086,Varkens bij een boerderij,schilderij,"Brugghen, Guillaume Anne van der",1860,https://lh4.ggpht.com/dH0tOXJR328EX7bJjJHbRtKnUKDYeCUcSluKdfPFMRSCHfuv2ykR9DFzeca06-dEgCuRRxEiBoBji8OdAuBGa32--A=s0
SK-A-2089,http://hdl.handle.net/10934/RM0001.COLLECT.8084,Een hondje op een stoel,schilderij,"Brugghen, Guillaume Anne van der",1860,https://lh6.ggpht.com/Vobuq_dmp8RHwQ_o12ry-5TxFtUrWyUwjQ2YpMP4wW0yw3fY2cSJqNESf8-VRY0_AQCJPCN4t9mba781VSE0giUanjc=s0
SK-A-209,http://hdl.handle.net/10934/RM0001.COLLECT.6707,"Sebastiaan Leerse, koopman te Antwerpen",schilderij,"Kooi, Willem Bartel van der",1804,https://lh6.ggpht.com/sgL4v_drmX_cFIqLXm8QnxaAiT0xzJwPmGMwQCHPK318FZYoiqBDTsT5RUmVYwa1_rXlNjcbbC_aYexqXzakXAM0bw0=s0
SK-A-2090,http://hdl.handle.net/10934/RM0001.COLLECT.8085,Vier studies van een hond,schilderij,"Brugghen, Guillaume Anne van der",1868,https://lh6.ggpht.com/sQ6yk3699rCYnsKvpwViLZGf685v5eaW_MUk9RFz_6LwSH_A4W6MhUt3ugxJhCYyMgpoD76IAGnuu-Nwxj1C7aGhfCE=s0
SK-A-2092,http://hdl.handle.net/10934/RM0001.COLLECT.7616,Portret van een hondje,schilderij,"Brugghen, Guillaume Anne van der",1850,https://lh4.ggpht.com/ytZ6AexoKdprHB6l7n-j1O-BBYADIMC_F4fGEQ5uvTqZpbG66ojXQ184ZS224Szec4B1xI92b_kw3yZw3MmUL-zCcKQ=s0
SK-A-2093,http://hdl.handle.net/10934/RM0001.COLLECT.6219,De verloochening van Petrus,schilderij,"Bramer, Leonaert",1642,https://lh4.ggpht.com/CLFXLuOEBaLowrwIGFrKf2FgDhGU_UC1puLj3MAe6rtT_PpwhFHU_2eZM-eqNDvcXWbF9k3DqpEwt6hUzmL2c44PXQ=s0
SK-A-2095,http://hdl.handle.net/10934/RM0001.COLLECT.4895,Landschap met herderspaar en vee,schilderij,"Ossenbeeck, Willem",1632,https://lh3.googleusercontent.com/lsiyJ2nT3lrfB2pVjzEFTTsRJCb7UirqpbCToTkg-lRAMnvAnjYVI_wbDLZ3rZEjqGBNd69_02XYYznSt5Y9LA3IVEo=s0
SK-A-2097,http://hdl.handle.net/10934/RM0001.COLLECT.5629,Stilleven met dode haas en patrijzen,schilderij,"Valkenburg, Dirk",1717,https://lh6.ggpht.com/Y_3wsxXr40saOqOXbjgKHPx5DAx8EM76ZgQ-hxlBPn0xPN_QtbclgHtoJpXNTFiCITDEa9NiQRI81jk6eXiHbl93g2E=s0
SK-A-2099,http://hdl.handle.net/10934/RM0001.COLLECT.8161,Stilleven met asperges,schilderij,"Coorte, Adriaen",1697,https://lh3.googleusercontent.com/qEnlrp5MyHgLIVvrQR3HYtMBhQaLsxCmhBB15DCxX07l_rAvKqjKAXgCkgigYYxA2hGls9riG6Xfn_K_V5_GMfd_0bE=s0
SK-A-21,http://hdl.handle.net/10934/RM0001.COLLECT.5963,De puinhopen van het Oude Stadhuis te Amsterdam na de brand van 7 juli 1652,schilderij,"Beerstraten, Jan Abrahamsz.",1652,https://lh3.googleusercontent.com/XVYkiaCPQ2pqPMgYkZQPIdnPzB_usW4uKtUNIHmF8zo_cLSj1RsMyXyQ9P4Elzyh8m8A18XMwYcBa3MGSd6dWl-_vg=s0
SK-A-210,http://hdl.handle.net/10934/RM0001.COLLECT.6708,De vrouw van Sebastiaan Leerse,schilderij,"Kooi, Willem Bartel van der",1804,https://lh6.ggpht.com/XQiBJ00EgnBUEzqbDX1OVfiWXFYUkARMcqWgrHGt9RHrQlNSE5DvjJpNR0boRayM4yOKEjYlRpw5zw_9TZ-DgJeq-A=s0
SK-A-2100,http://hdl.handle.net/10934/RM0001.COLLECT.7619,"Portret van Maurits (1567-1625), prins van Oranje",schilderij,"Lyon, Jacob",1612,https://lh5.ggpht.com/cZD-1e8NBxd4acddYekfEN4EnHvNFq1Ipjw2eSP1xkKz76rlNiMJn0Y2McBRlBXFgU0u9j8GPSKbBBZcWSCr3SIVAhc=s0
SK-A-2101,http://hdl.handle.net/10934/RM0001.COLLECT.7620,"Portret van Frederik Hendrik (1584-1647), prins van Oranje",schilderij,"Lyon, Jacob",1612,https://lh4.ggpht.com/wBmXHkpwmU59QjZ9YFjn5ej0LDB0J0XQkwmIw1OJfAuFLaMxzHYdbqPQAFkPdK7oX5GRO21qzZay9gmmyvpvLVtVnw4=s0
SK-A-2102,http://hdl.handle.net/10934/RM0001.COLLECT.8080,Stilleven met bloemen in een glas,schilderij,"Brueghel, Jan (II)",1625,https://lh3.googleusercontent.com/Z3PTxWguIfYHVeFAkG8Fa-QpO1o32sW9I2XwJbV8wRo3cGRm-KJHfjC9LsHW7EndbRBntC7HA4TBWKkJ2W7xn6LdCPM=s0
SK-A-2103,http://hdl.handle.net/10934/RM0001.COLLECT.5835,Stilleven met bloemen,schilderij,"Ast, Balthasar van der",1625,https://lh3.googleusercontent.com/dqwrZmV3OTlHhkTD80VHl2DHZyTAvNyiV85_wmb655abJQa-GrDAzuujold0YGeTFTUdzM_QnStTXsgVyT2S4OKVHPke=s0
SK-A-2105,http://hdl.handle.net/10934/RM0001.COLLECT.7621,"Hieronymus Josephus Boudaen, heer van St Laurens en Popkensburg",schilderij,"Collasius, Johan George",1700,https://lh5.ggpht.com/pEIGA7uH1LL6R6blUxYq5wXGjhHpAd5JgBxlt_pJeOjR1gzX2Rrk4086iN-31jA_DbBOB5M2Uzgix0Dt8hUS4ja4DKs=s0
SK-A-2106,http://hdl.handle.net/10934/RM0001.COLLECT.5821,Zelfportret,schilderij,"Asch, Pieter Jansz. van",1640,https://lh3.googleusercontent.com/k6Tq9gJNoqpyGDUVH-y_ruhD4dhM3-7BzHqim_mMcKTBuL5pD_bMSMw2YlQoVR0fQ-rIlB4NrVHvfvnEas7BieA4Pwbm=s0
SK-A-2109,http://hdl.handle.net/10934/RM0001.COLLECT.6457,De buitenpartij,schilderij,"Vinckboons, David (I)",1610,https://lh3.googleusercontent.com/K0mckXwWw__e3VPTon3h3sWYO2rOSaX299YNuM_XuAa9iKGACGETas8fQBYRTUrJPvVqd7yFWBrzIlT5dEtDxvR7CpJF=s0
SK-A-211,http://hdl.handle.net/10934/RM0001.COLLECT.12087,Odysseus bij Calypso,schilderij,"Lairesse, Gerard de",1680,https://lh3.googleusercontent.com/eEXtKKWftZ91jTqT_jpu-04NX7Mj6rVmYJ9f1S2ceH8UcaN-FnabYb69WolisLdfVH9hEVry521Z7hYDqbgikHk5LA=s0
